activity_id,viewer_id,movie_id,watch_date,watch_month,completion_pct,device,platform
A01663,V0161,M021,2025-01-27,2025-01,55,Laptop,Web
A01664,V0161,M014,2025-03-06,2025-03,30,Mobile,iOS
A01665,V0161,M023,2025-05-05,2025-05,94,Tablet,Android
A01666,V0161,M019,2025-04-22,2025-04,54,Mobile,SmartTV
A01667,V0161,M018,2025-04-07,2025-04,86,Tablet,iOS
A01668,V0161,M020,2025-01-28,2025-01,32,Mobile,iOS
A01669,V0161,M025,2025-03-03,2025-03,94,Tablet,SmartTV
A01670,V0161,M023,2025-01-11,2025-01,76,Tablet,iOS
A01671,V0161,M013,2025-04-21,2025-04,23,TV,Android
A01672,V0162,M021,2025-03-26,2025-03,57,Tablet,iOS
A01673,V0162,M024,2025-04-27,2025-04,65,Laptop,Web
A01674,V0163,M009,2025-04-25,2025-04,61,Tablet,Web
A01675,V0163,M025,2025-02-11,2025-02,91,Laptop,SmartTV
A01676,V0163,M025,2025-03-31,2025-03,83,Mobile,Web
A01677,V0163,M012,2025-02-28,2025-02,59,Mobile,iOS
A01678,V0163,M021,2025-04-14,2025-04,99,Tablet,Android
A01679,V0163,M025,2025-04-08,2025-04,53,Tablet,Web
A01680,V0163,M011,2025-04-23,2025-04,40,TV,Web
A01681,V0163,M001,2025-01-29,2025-01,94,Laptop,Web
A01682,V0163,M025,2025-02-15,2025-02,99,Mobile,Android
A01683,V0164,M003,2025-04-14,2025-04,38,Laptop,Web
A01684,V0164,M013,2025-02-04,2025-02,33,Laptop,iOS
A01685,V0164,M011,2025-02-27,2025-02,25,TV,Android
A01686,V0164,M022,2025-03-12,2025-03,83,TV,Android
A01687,V0165,M008,2025-04-23,2025-04,47,TV,iOS
A01688,V0165,M010,2025-03-04,2025-03,98,Tablet,SmartTV
A01689,V0165,M014,2025-02-19,2025-02,43,Tablet,SmartTV
A01690,V0165,M024,2025-03-08,2025-03,66,Laptop,SmartTV
A01691,V0165,M012,2025-04-04,2025-04,60,Laptop,iOS
A01692,V0165,M023,2025-02-04,2025-02,51,TV,iOS
A01693,V0165,M017,2025-05-02,2025-05,60,Mobile,Android
A01694,V0165,M024,2025-03-31,2025-03,90,TV,SmartTV
A01695,V0165,M009,2025-01-14,2025-01,99,Tablet,SmartTV
A01696,V0166,M014,2025-01-17,2025-01,22,Tablet,iOS
A01697,V0166,M012,2025-05-03,2025-05,38,Mobile,Web
A01698,V0166,M003,2025-03-12,2025-03,52,Mobile,SmartTV
A01699,V0166,M014,2025-02-04,2025-02,47,Tablet,Web
A01700,V0166,M018,2025-03-19,2025-03,49,Tablet,Android
A01701,V0166,M025,2025-03-22,2025-03,98,Mobile,Web
A01702,V0166,M019,2025-01-31,2025-01,98,Mobile,SmartTV
A01703,V0166,M024,2025-02-11,2025-02,44,TV,Android
A01704,V0166,M006,2025-01-08,2025-01,83,Mobile,Web
A01705,V0166,M003,2025-01-25,2025-01,93,Tablet,SmartTV
A01706,V0166,M013,2025-05-02,2025-05,63,TV,iOS
A01707,V0166,M010,2025-04-01,2025-04,75,Laptop,SmartTV
A01708,V0166,M003,2025-02-17,2025-02,71,TV,Android
A01709,V0166,M012,2025-01-21,2025-01,77,Mobile,Web
A01710,V0166,M001,2025-01-16,2025-01,27,Laptop,iOS
A01711,V0166,M006,2025-01-01,2025-01,21,Mobile,Web
A01712,V0166,M013,2025-03-20,2025-03,92,Laptop,iOS
A01713,V0166,M006,2025-02-18,2025-02,99,Tablet,Android
A01714,V0166,M018,2025-02-25,2025-02,32,TV,Web
A01715,V0166,M019,2025-02-15,2025-02,42,TV,SmartTV
A01716,V0167,M020,2025-01-10,2025-01,35,Laptop,Web
A01717,V0167,M004,2025-03-31,2025-03,43,TV,iOS
A01718,V0168,M007,2025-02-09,2025-02,63,Tablet,SmartTV
A01719,V0168,M015,2025-01-30,2025-01,90,Mobile,Web
A01720,V0168,M008,2025-04-04,2025-04,50,Tablet,Android
A01721,V0168,M013,2025-01-11,2025-01,27,Tablet,iOS
A01722,V0168,M017,2025-01-24,2025-01,61,Tablet,Android
A01723,V0168,M010,2025-03-24,2025-03,77,TV,Web
A01724,V0168,M021,2025-04-20,2025-04,75,Tablet,iOS
A01725,V0168,M016,2025-01-07,2025-01,33,Laptop,SmartTV
A01726,V0168,M020,2025-04-10,2025-04,83,Laptop,iOS
A01727,V0168,M017,2025-01-11,2025-01,31,Laptop,Android
A01728,V0168,M021,2025-03-22,2025-03,26,Mobile,iOS
A01729,V0168,M010,2025-04-09,2025-04,65,Mobile,SmartTV
A01730,V0168,M024,2025-02-15,2025-02,67,Mobile,Android
A01731,V0168,M004,2025-04-28,2025-04,48,Laptop,iOS
A01732,V0168,M023,2025-02-22,2025-02,46,Mobile,iOS
A01733,V0168,M013,2025-02-22,2025-02,34,Laptop,iOS
A01734,V0168,M008,2025-03-26,2025-03,69,TV,Web
A01735,V0169,M002,2025-02-09,2025-02,96,TV,Web
A01736,V0169,M014,2025-03-21,2025-03,54,Tablet,iOS
A01737,V0169,M014,2025-04-16,2025-04,55,TV,SmartTV
A01738,V0169,M009,2025-01-03,2025-01,70,Mobile,SmartTV
A01739,V0169,M005,2025-02-27,2025-02,34,Mobile,Android
A01740,V0169,M016,2025-01-18,2025-01,88,Laptop,Android
A01741,V0169,M024,2025-03-07,2025-03,70,Laptop,Web
A01742,V0169,M010,2025-03-08,2025-03,35,Tablet,Android
A01743,V0169,M003,2025-05-08,2025-05,36,Mobile,SmartTV
A01744,V0169,M016,2025-01-28,2025-01,49,Mobile,SmartTV
A01745,V0169,M006,2025-01-22,2025-01,28,TV,SmartTV
A01746,V0169,M020,2025-04-05,2025-04,38,Tablet,iOS
A01747,V0169,M022,2025-02-18,2025-02,60,Mobile,iOS
A01748,V0169,M005,2025-03-29,2025-03,42,Laptop,SmartTV
A01749,V0170,M021,2025-01-15,2025-01,68,TV,Web
A01750,V0170,M017,2025-01-17,2025-01,43,TV,Web
A01751,V0170,M022,2025-04-23,2025-04,76,Mobile,Android
A01752,V0170,M020,2025-03-15,2025-03,40,TV,Web
A01753,V0170,M002,2025-01-29,2025-01,28,Tablet,iOS
A01754,V0170,M020,2025-02-13,2025-02,61,Laptop,iOS
A01755,V0170,M005,2025-01-27,2025-01,49,Mobile,SmartTV
A01756,V0170,M001,2025-01-15,2025-01,92,Mobile,Android
A01757,V0171,M019,2025-01-19,2025-01,80,Tablet,Web
A01758,V0171,M022,2025-04-10,2025-04,50,Tablet,Web
A01759,V0171,M012,2025-04-27,2025-04,39,Tablet,Web
A01760,V0172,M005,2025-03-15,2025-03,42,Tablet,Web
A01761,V0172,M006,2025-04-05,2025-04,22,Tablet,Web
A01762,V0172,M005,2025-01-11,2025-01,72,TV,SmartTV
A01763,V0172,M005,2025-04-01,2025-04,71,Tablet,SmartTV
A01764,V0172,M015,2025-04-26,2025-04,69,Tablet,Web
A01765,V0172,M011,2025-03-25,2025-03,71,TV,Android
A01766,V0172,M008,2025-02-25,2025-02,44,TV,Web
A01767,V0172,M015,2025-04-15,2025-04,59,TV,SmartTV
A01768,V0172,M005,2025-05-01,2025-05,89,Tablet,Web
A01769,V0173,M002,2025-02-21,2025-02,63,TV,SmartTV
A01770,V0173,M017,2025-04-21,2025-04,76,Mobile,Android
A01771,V0173,M013,2025-02-14,2025-02,92,TV,SmartTV
A01772,V0173,M019,2025-02-20,2025-02,72,Laptop,SmartTV
A01773,V0173,M008,2025-02-03,2025-02,60,Mobile,iOS
A01774,V0173,M003,2025-01-22,2025-01,21,Mobile,Web
A01775,V0173,M003,2025-03-22,2025-03,45,TV,Android
A01776,V0173,M010,2025-01-17,2025-01,99,Laptop,SmartTV
A01777,V0173,M016,2025-03-28,2025-03,42,Laptop,Web
A01778,V0173,M004,2025-02-10,2025-02,40,Tablet,iOS
A01779,V0173,M018,2025-04-15,2025-04,91,Tablet,Web
A01780,V0173,M023,2025-03-05,2025-03,38,Tablet,iOS
A01781,V0173,M025,2025-01-11,2025-01,68,Tablet,SmartTV
A01782,V0173,M016,2025-02-13,2025-02,95,Laptop,SmartTV
A01783,V0173,M019,2025-02-16,2025-02,22,Tablet,Web
A01784,V0174,M003,2025-04-05,2025-04,42,TV,Web
A01785,V0174,M022,2025-04-11,2025-04,34,TV,Web
A01786,V0174,M010,2025-01-22,2025-01,97,Tablet,iOS
A01787,V0174,M020,2025-04-17,2025-04,66,Laptop,Android
A01788,V0174,M017,2025-03-13,2025-03,23,Tablet,Web
A01789,V0174,M006,2025-01-14,2025-01,50,Laptop,Web
A01790,V0174,M015,2025-04-21,2025-04,25,Laptop,SmartTV
A01791,V0174,M022,2025-01-21,2025-01,90,Mobile,Android
A01792,V0174,M020,2025-01-03,2025-01,93,Mobile,Web
A01793,V0174,M013,2025-02-21,2025-02,68,Tablet,iOS
A01794,V0174,M023,2025-03-11,2025-03,68,Laptop,Web
A01795,V0174,M017,2025-04-19,2025-04,63,TV,Web
A01796,V0175,M018,2025-02-19,2025-02,56,Laptop,iOS
A01797,V0175,M015,2025-01-22,2025-01,60,Mobile,iOS
A01798,V0175,M005,2025-01-28,2025-01,29,TV,Web
A01799,V0175,M003,2025-02-09,2025-02,50,Mobile,iOS
A01800,V0175,M001,2025-01-04,2025-01,63,Mobile,Android
A01801,V0175,M019,2025-04-28,2025-04,62,Mobile,iOS
A01802,V0175,M002,2025-02-05,2025-02,30,TV,iOS
A01803,V0175,M023,2025-01-24,2025-01,75,TV,Android
A01804,V0175,M002,2025-01-21,2025-01,61,TV,SmartTV
A01805,V0175,M007,2025-05-07,2025-05,43,Tablet,Web
A01806,V0176,M002,2025-04-24,2025-04,84,Mobile,iOS
A01807,V0176,M006,2025-02-20,2025-02,38,TV,iOS
A01808,V0176,M023,2025-01-20,2025-01,43,Laptop,Android
A01809,V0176,M006,2025-04-12,2025-04,95,Laptop,SmartTV
A01810,V0176,M017,2025-03-15,2025-03,74,Laptop,Web
A01811,V0176,M024,2025-03-03,2025-03,20,Laptop,Web
A01812,V0176,M025,2025-02-11,2025-02,27,Mobile,SmartTV
A01813,V0176,M012,2025-01-16,2025-01,75,Mobile,SmartTV
A01814,V0176,M001,2025-01-23,2025-01,95,Laptop,iOS
A01815,V0176,M019,2025-03-09,2025-03,60,Tablet,Web
A01816,V0176,M024,2025-05-03,2025-05,83,Laptop,SmartTV
A01817,V0176,M011,2025-02-18,2025-02,95,TV,iOS
A01818,V0176,M023,2025-04-01,2025-04,79,Tablet,Web
A01819,V0176,M013,2025-04-29,2025-04,77,TV,Android
A01820,V0176,M024,2025-04-09,2025-04,23,TV,Web
A01821,V0176,M013,2025-02-08,2025-02,66,Mobile,SmartTV
A01822,V0176,M022,2025-02-14,2025-02,95,TV,Android
A01823,V0176,M004,2025-01-05,2025-01,80,TV,Web
A01824,V0176,M011,2025-02-20,2025-02,83,Tablet,Android
A01825,V0176,M010,2025-03-13,2025-03,44,Tablet,SmartTV
A01826,V0177,M014,2025-02-10,2025-02,27,Laptop,iOS
A01827,V0177,M003,2025-03-24,2025-03,81,Laptop,Android
A01828,V0177,M008,2025-05-07,2025-05,73,Tablet,iOS
A01829,V0177,M010,2025-02-10,2025-02,100,Laptop,SmartTV
A01830,V0177,M020,2025-02-01,2025-02,36,Laptop,Web
A01831,V0177,M024,2025-04-06,2025-04,36,Laptop,SmartTV
A01832,V0177,M003,2025-01-05,2025-01,67,Tablet,Android
A01833,V0177,M007,2025-03-25,2025-03,49,Laptop,SmartTV
A01834,V0177,M009,2025-03-29,2025-03,62,TV,Android
A01835,V0177,M011,2025-02-28,2025-02,95,TV,Android
A01836,V0177,M016,2025-05-01,2025-05,60,Mobile,SmartTV
A01837,V0177,M025,2025-02-07,2025-02,61,Mobile,SmartTV
A01838,V0177,M015,2025-03-10,2025-03,77,Tablet,Android
A01839,V0177,M025,2025-03-12,2025-03,38,Laptop,iOS
A01840,V0177,M016,2025-03-05,2025-03,20,Laptop,Web
A01841,V0178,M018,2025-02-07,2025-02,60,Tablet,Web
A01842,V0178,M020,2025-02-21,2025-02,44,Mobile,Web
A01843,V0178,M024,2025-01-16,2025-01,44,Laptop,Android
A01844,V0178,M013,2025-04-19,2025-04,21,Laptop,Web
A01845,V0178,M007,2025-02-06,2025-02,23,Mobile,SmartTV
A01846,V0178,M003,2025-04-05,2025-04,38,Tablet,SmartTV
A01847,V0178,M018,2025-02-10,2025-02,76,Laptop,iOS
A01848,V0178,M009,2025-04-27,2025-04,45,Tablet,Web
A01849,V0178,M006,2025-02-02,2025-02,22,Mobile,iOS
A01850,V0178,M011,2025-05-03,2025-05,38,Laptop,SmartTV
A01851,V0178,M018,2025-01-07,2025-01,75,Laptop,SmartTV
A01852,V0178,M006,2025-03-25,2025-03,24,Laptop,Web
A01853,V0178,M019,2025-01-11,2025-01,27,TV,SmartTV
A01854,V0178,M003,2025-01-18,2025-01,39,Mobile,Android
A01855,V0178,M023,2025-03-02,2025-03,66,Laptop,Web
A01856,V0178,M003,2025-04-16,2025-04,28,Tablet,SmartTV
A01857,V0178,M018,2025-01-16,2025-01,73,Tablet,Android
A01858,V0179,M003,2025-02-23,2025-02,40,Mobile,Web
A01859,V0179,M008,2025-03-03,2025-03,91,Mobile,iOS
A01860,V0179,M021,2025-02-27,2025-02,25,Mobile,Android
A01861,V0179,M025,2025-03-01,2025-03,37,Laptop,Web
A01862,V0179,M013,2025-04-12,2025-04,85,Laptop,SmartTV
A01863,V0179,M001,2025-04-17,2025-04,28,Mobile,Android
A01864,V0179,M019,2025-01-10,2025-01,49,Tablet,iOS
A01865,V0179,M012,2025-01-21,2025-01,67,TV,SmartTV
A01866,V0179,M007,2025-02-08,2025-02,20,Laptop,Web
A01867,V0179,M018,2025-04-06,2025-04,69,TV,Android
A01868,V0179,M025,2025-03-07,2025-03,45,Laptop,Web
A01869,V0179,M013,2025-01-31,2025-01,56,Tablet,iOS
A01870,V0179,M015,2025-04-14,2025-04,43,Mobile,iOS
A01871,V0179,M013,2025-01-28,2025-01,46,TV,Web
A01872,V0179,M023,2025-02-24,2025-02,58,Laptop,SmartTV
A01873,V0179,M002,2025-02-28,2025-02,52,TV,iOS
A01874,V0179,M010,2025-01-04,2025-01,43,Laptop,Android
A01875,V0179,M016,2025-04-10,2025-04,61,Tablet,SmartTV
A01876,V0179,M020,2025-02-12,2025-02,81,Laptop,Android
A01877,V0180,M020,2025-01-28,2025-01,23,Mobile,iOS
A01878,V0180,M009,2025-01-01,2025-01,76,Tablet,Android
A01879,V0180,M004,2025-01-14,2025-01,47,TV,SmartTV
A01880,V0180,M024,2025-04-06,2025-04,55,Tablet,iOS
A01881,V0181,M025,2025-01-09,2025-01,58,TV,Web
A01882,V0181,M015,2025-02-22,2025-02,23,Tablet,Android
A01883,V0181,M001,2025-01-29,2025-01,50,Tablet,Web
A01884,V0181,M009,2025-01-06,2025-01,92,Tablet,iOS
A01885,V0181,M024,2025-02-09,2025-02,28,Tablet,SmartTV
A01886,V0181,M001,2025-01-10,2025-01,75,Tablet,SmartTV
A01887,V0181,M006,2025-01-04,2025-01,25,Mobile,Web
A01888,V0181,M023,2025-03-14,2025-03,81,TV,Web
A01889,V0181,M001,2025-03-11,2025-03,50,Tablet,iOS
A01890,V0181,M021,2025-01-12,2025-01,75,Tablet,Android
A01891,V0181,M023,2025-01-13,2025-01,66,Mobile,Web
A01892,V0182,M016,2025-02-11,2025-02,67,TV,Web
A01893,V0182,M024,2025-03-30,2025-03,42,Tablet,Web
A01894,V0182,M015,2025-03-30,2025-03,38,Tablet,SmartTV
A01895,V0182,M012,2025-04-21,2025-04,97,Laptop,Android
A01896,V0182,M011,2025-04-02,2025-04,79,Tablet,Android
A01897,V0182,M002,2025-03-29,2025-03,100,TV,Web
A01898,V0182,M018,2025-02-10,2025-02,37,TV,SmartTV
A01899,V0182,M003,2025-04-18,2025-04,84,Mobile,iOS
A01900,V0182,M019,2025-01-02,2025-01,90,TV,Android
A01901,V0182,M022,2025-03-27,2025-03,34,Laptop,Web
A01902,V0182,M018,2025-04-12,2025-04,70,TV,Web
A01903,V0182,M024,2025-04-15,2025-04,33,TV,SmartTV
A01904,V0182,M005,2025-02-18,2025-02,20,Mobile,SmartTV
A01905,V0182,M005,2025-01-19,2025-01,59,TV,SmartTV
A01906,V0182,M010,2025-02-23,2025-02,32,TV,iOS
A01907,V0182,M001,2025-01-08,2025-01,35,TV,Android
A01908,V0183,M003,2025-03-06,2025-03,35,Tablet,Web
A01909,V0183,M022,2025-04-14,2025-04,96,Laptop,Web
A01910,V0183,M013,2025-04-06,2025-04,58,Tablet,SmartTV
A01911,V0183,M021,2025-01-11,2025-01,82,Mobile,SmartTV
A01912,V0184,M012,2025-01-08,2025-01,80,Tablet,iOS
A01913,V0184,M014,2025-03-31,2025-03,82,Mobile,SmartTV
A01914,V0184,M002,2025-05-05,2025-05,80,Laptop,iOS
A01915,V0184,M003,2025-03-04,2025-03,100,Mobile,SmartTV
A01916,V0184,M013,2025-03-28,2025-03,97,Tablet,iOS
A01917,V0184,M011,2025-03-21,2025-03,77,TV,SmartTV
A01918,V0184,M004,2025-01-03,2025-01,36,Mobile,SmartTV
A01919,V0184,M003,2025-02-16,2025-02,55,Tablet,iOS
A01920,V0184,M009,2025-01-31,2025-01,86,Tablet,Android
A01921,V0184,M015,2025-03-17,2025-03,25,Laptop,Web
A01922,V0184,M014,2025-01-29,2025-01,39,Mobile,Android
A01923,V0184,M016,2025-05-05,2025-05,20,Tablet,Android
A01924,V0185,M002,2025-03-19,2025-03,48,Laptop,SmartTV
A01925,V0185,M008,2025-04-24,2025-04,34,Mobile,Android
A01926,V0185,M005,2025-02-03,2025-02,97,Mobile,SmartTV
A01927,V0185,M016,2025-04-04,2025-04,75,Mobile,Web
A01928,V0185,M021,2025-01-28,2025-01,80,Mobile,Web
A01929,V0185,M014,2025-04-19,2025-04,28,Mobile,Web
A01930,V0185,M022,2025-04-02,2025-04,71,TV,Android
A01931,V0185,M004,2025-01-07,2025-01,31,TV,Android
A01932,V0185,M015,2025-04-06,2025-04,53,Tablet,iOS
A01933,V0185,M022,2025-02-17,2025-02,72,Mobile,iOS
A01934,V0185,M008,2025-02-21,2025-02,58,TV,SmartTV
A01935,V0185,M001,2025-04-06,2025-04,85,Mobile,iOS
A01936,V0185,M017,2025-03-10,2025-03,87,Mobile,Web
A01937,V0185,M005,2025-03-23,2025-03,81,TV,Android
A01938,V0186,M016,2025-05-03,2025-05,32,TV,SmartTV
A01939,V0186,M018,2025-01-19,2025-01,36,TV,iOS
A01940,V0186,M016,2025-01-19,2025-01,41,TV,SmartTV
A01941,V0186,M021,2025-04-03,2025-04,53,Tablet,iOS
A01942,V0186,M025,2025-04-21,2025-04,61,Tablet,iOS
A01943,V0186,M007,2025-04-06,2025-04,77,TV,Android
A01944,V0186,M016,2025-04-15,2025-04,40,TV,Web
A01945,V0186,M016,2025-01-20,2025-01,96,Mobile,SmartTV
A01946,V0186,M003,2025-01-22,2025-01,38,Mobile,Web
A01947,V0186,M009,2025-04-11,2025-04,79,Laptop,Web
A01948,V0186,M018,2025-03-25,2025-03,80,Tablet,SmartTV
A01949,V0186,M025,2025-02-05,2025-02,63,Mobile,SmartTV
A01950,V0186,M011,2025-01-17,2025-01,100,Laptop,Web
A01951,V0186,M010,2025-02-28,2025-02,61,TV,Android
A01952,V0186,M012,2025-03-20,2025-03,62,Tablet,Web
A01953,V0186,M009,2025-04-19,2025-04,44,TV,Web
A01954,V0186,M007,2025-04-03,2025-04,89,Laptop,Android
A01955,V0187,M019,2025-02-14,2025-02,57,TV,Android
A01956,V0187,M020,2025-03-28,2025-03,83,Laptop,Android
A01957,V0187,M013,2025-05-04,2025-05,54,Tablet,Web
A01958,V0187,M005,2025-03-07,2025-03,29,Laptop,iOS
A01959,V0187,M013,2025-04-11,2025-04,28,TV,Web
A01960,V0187,M016,2025-04-27,2025-04,94,Laptop,SmartTV
A01961,V0187,M007,2025-03-10,2025-03,74,Tablet,iOS
A01962,V0187,M016,2025-04-22,2025-04,60,Mobile,Android
A01963,V0187,M006,2025-02-01,2025-02,26,Mobile,iOS
A01964,V0187,M009,2025-01-28,2025-01,88,Laptop,Android
A01965,V0187,M004,2025-04-19,2025-04,25,Mobile,iOS
A01966,V0187,M004,2025-03-28,2025-03,55,Laptop,SmartTV
A01967,V0187,M008,2025-03-01,2025-03,99,Laptop,Web
A01968,V0187,M008,2025-02-08,2025-02,90,Laptop,Android
A01969,V0187,M006,2025-04-09,2025-04,89,Mobile,Android
A01970,V0187,M003,2025-03-11,2025-03,35,Mobile,Android
A01971,V0188,M008,2025-03-03,2025-03,98,TV,Android
A01972,V0188,M008,2025-03-13,2025-03,20,TV,Web
A01973,V0188,M014,2025-04-09,2025-04,47,TV,iOS
A01974,V0188,M003,2025-04-15,2025-04,76,Tablet,Android
A01975,V0188,M024,2025-04-09,2025-04,68,Mobile,Web
A01976,V0188,M007,2025-05-06,2025-05,87,Laptop,Web
A01977,V0188,M001,2025-05-08,2025-05,98,Tablet,SmartTV
A01978,V0188,M020,2025-02-22,2025-02,38,Mobile,SmartTV
A01979,V0188,M006,2025-04-14,2025-04,47,Laptop,Web
A01980,V0188,M013,2025-03-12,2025-03,57,TV,SmartTV
A01981,V0188,M020,2025-05-01,2025-05,92,TV,iOS
A01982,V0188,M015,2025-01-06,2025-01,93,Laptop,Web
A01983,V0188,M013,2025-01-06,2025-01,75,Tablet,SmartTV
A01984,V0188,M003,2025-04-22,2025-04,64,TV,Web
A01985,V0188,M012,2025-03-08,2025-03,40,TV,Android
A01986,V0189,M021,2025-02-20,2025-02,68,Laptop,iOS
A01987,V0189,M025,2025-02-28,2025-02,40,Mobile,iOS
A01988,V0189,M009,2025-01-21,2025-01,52,Tablet,Android
A01989,V0189,M010,2025-02-06,2025-02,55,TV,Android
A01990,V0189,M014,2025-03-21,2025-03,86,Mobile,Android
A01991,V0189,M003,2025-01-14,2025-01,42,Laptop,SmartTV
A01992,V0189,M014,2025-02-12,2025-02,22,TV,iOS
A01993,V0189,M003,2025-01-26,2025-01,42,Mobile,SmartTV
A01994,V0189,M018,2025-04-05,2025-04,42,TV,Android
A01995,V0189,M008,2025-01-03,2025-01,41,Laptop,iOS
A01996,V0189,M017,2025-01-15,2025-01,37,TV,iOS
A01997,V0189,M016,2025-02-09,2025-02,50,Laptop,Web
A01998,V0189,M015,2025-03-04,2025-03,42,Mobile,Android
A01999,V0189,M006,2025-01-11,2025-01,68,TV,iOS
A02000,V0189,M010,2025-04-28,2025-04,82,Tablet,SmartTV
A02001,V0189,M017,2025-04-30,2025-04,86,Laptop,SmartTV
A02002,V0189,M025,2025-03-06,2025-03,72,TV,SmartTV
A02003,V0189,M005,2025-01-10,2025-01,29,Laptop,Web
A02004,V0189,M004,2025-04-16,2025-04,68,Laptop,Web
A02005,V0189,M001,2025-03-22,2025-03,45,Mobile,Android
A02006,V0190,M025,2025-02-07,2025-02,95,TV,Web
A02007,V0190,M013,2025-03-04,2025-03,22,TV,SmartTV
A02008,V0190,M009,2025-05-05,2025-05,79,Tablet,Web
A02009,V0190,M007,2025-04-29,2025-04,73,Mobile,Android
A02010,V0190,M005,2025-01-26,2025-01,67,Mobile,Web
A02011,V0190,M015,2025-04-09,2025-04,75,Mobile,Web
A02012,V0190,M012,2025-05-03,2025-05,81,Mobile,Web
A02013,V0190,M011,2025-02-19,2025-02,84,TV,iOS
A02014,V0190,M004,2025-02-07,2025-02,91,Laptop,iOS
A02015,V0190,M001,2025-02-25,2025-02,86,Laptop,iOS
A02016,V0190,M015,2025-04-14,2025-04,98,Tablet,Web
A02017,V0190,M020,2025-03-25,2025-03,67,Mobile,iOS
A02018,V0190,M015,2025-05-05,2025-05,85,Mobile,iOS
A02019,V0190,M005,2025-04-07,2025-04,76,Laptop,Android
A02020,V0190,M005,2025-02-20,2025-02,98,Tablet,Web
A02021,V0191,M008,2025-01-11,2025-01,58,Mobile,Android
A02022,V0191,M007,2025-04-18,2025-04,44,Tablet,Android
A02023,V0191,M014,2025-03-07,2025-03,20,Mobile,Android
A02024,V0191,M002,2025-03-09,2025-03,81,Mobile,Android
A02025,V0191,M015,2025-02-12,2025-02,83,Mobile,iOS
A02026,V0191,M022,2025-04-28,2025-04,98,Laptop,SmartTV
A02027,V0191,M009,2025-03-26,2025-03,61,TV,Web
A02028,V0191,M020,2025-03-04,2025-03,22,Tablet,SmartTV
A02029,V0191,M009,2025-03-26,2025-03,58,Tablet,SmartTV
A02030,V0191,M002,2025-03-18,2025-03,33,TV,Android
A02031,V0191,M008,2025-03-05,2025-03,39,Mobile,Web
A02032,V0191,M014,2025-04-13,2025-04,92,Laptop,Web
A02033,V0191,M003,2025-03-04,2025-03,99,Tablet,iOS
A02034,V0191,M025,2025-03-22,2025-03,75,Tablet,SmartTV
A02035,V0192,M014,2025-05-02,2025-05,62,Laptop,iOS
A02036,V0192,M010,2025-03-02,2025-03,82,Tablet,Android
A02037,V0192,M013,2025-04-21,2025-04,56,TV,Android
A02038,V0192,M011,2025-02-10,2025-02,61,Tablet,iOS
A02039,V0192,M004,2025-01-22,2025-01,21,TV,SmartTV
A02040,V0192,M016,2025-01-24,2025-01,39,Mobile,iOS
A02041,V0193,M006,2025-01-09,2025-01,57,Laptop,Web
A02042,V0193,M022,2025-01-23,2025-01,41,Laptop,Web
A02043,V0193,M004,2025-01-10,2025-01,30,Mobile,iOS
A02044,V0193,M007,2025-02-13,2025-02,82,Mobile,Web
A02045,V0193,M019,2025-03-16,2025-03,87,Mobile,Web
A02046,V0193,M005,2025-01-17,2025-01,97,Laptop,Android
A02047,V0193,M021,2025-01-25,2025-01,97,TV,Web
A02048,V0193,M002,2025-04-11,2025-04,40,Tablet,SmartTV
A02049,V0193,M012,2025-03-20,2025-03,71,Tablet,Android
A02050,V0193,M010,2025-03-25,2025-03,50,Tablet,Android
A02051,V0193,M023,2025-02-09,2025-02,30,Mobile,iOS
A02052,V0193,M005,2025-01-28,2025-01,36,TV,iOS
A02053,V0193,M010,2025-03-27,2025-03,60,TV,SmartTV
A02054,V0193,M014,2025-04-15,2025-04,90,Laptop,Android
A02055,V0193,M016,2025-01-09,2025-01,40,Tablet,Android
A02056,V0193,M012,2025-01-17,2025-01,24,Laptop,SmartTV
A02057,V0193,M006,2025-05-08,2025-05,70,Laptop,SmartTV
A02058,V0194,M011,2025-04-19,2025-04,60,TV,iOS
A02059,V0194,M006,2025-03-06,2025-03,31,Tablet,Web
A02060,V0194,M005,2025-01-11,2025-01,50,Tablet,Web
A02061,V0194,M007,2025-02-16,2025-02,24,Mobile,Web
A02062,V0194,M023,2025-03-29,2025-03,67,Laptop,iOS
A02063,V0194,M004,2025-05-04,2025-05,45,TV,Android
A02064,V0195,M022,2025-03-12,2025-03,70,TV,SmartTV
A02065,V0195,M025,2025-01-11,2025-01,95,Laptop,SmartTV
A02066,V0195,M002,2025-03-14,2025-03,22,Tablet,iOS
A02067,V0195,M016,2025-04-17,2025-04,97,TV,Web
A02068,V0195,M019,2025-02-27,2025-02,53,Laptop,iOS
A02069,V0195,M008,2025-03-07,2025-03,53,Mobile,Android
A02070,V0195,M002,2025-02-26,2025-02,50,Tablet,iOS
A02071,V0195,M014,2025-01-13,2025-01,55,Tablet,iOS
A02072,V0195,M017,2025-03-20,2025-03,26,Tablet,Android
A02073,V0195,M018,2025-03-15,2025-03,50,Tablet,Web
A02074,V0195,M006,2025-02-21,2025-02,74,Mobile,Web
A02075,V0195,M021,2025-03-04,2025-03,22,Mobile,Android
A02076,V0196,M006,2025-03-16,2025-03,52,Tablet,Android
A02077,V0196,M014,2025-02-22,2025-02,40,Laptop,iOS
A02078,V0196,M025,2025-03-15,2025-03,89,Mobile,iOS
A02079,V0196,M005,2025-02-01,2025-02,50,Mobile,Web
